block_id,point_count,BLOCKCE20,TRACT_ID,TRACT_ID,TRACT_ID,TRACT_ID
530330028004008,1,4008,53033002800,53033002800,53033002800,53033002800
530330026001009,1,1009,53033002600,53033002600,53033002600,53033002600
530330025001000,1,1000,53033002500,53033002500,53033002500,53033002500
530330026001006,1,1006,53033002600,53033002600,53033002600,53033002600
530330071021010,1,1010,53033007102,53033007102,53033007102,53033007102
530330072032019,1,2019,53033007203,53033007203,53033007203,53033007203
530330075022001,1,2001,53033007502,53033007502,53033007502,53033007502
530330059013003,1,3003,53033005901,53033005901,53033005901,53033005901
530330059013002,1,3002,53033005901,53033005901,53033005901,53033005901
530330059011004,1,1004,53033005901,53033005901,53033005901,53033005901
530330049022004,1,2004,53033004902,53033004902,53033004902,53033004902
530330036012001,1,2001,53033003601,53033003601,53033003601,53033003601
530330058041006,1,1006,53033005804,53033005804,53033005804,53033005804
530330062001010,1,1010,53033006200,53033006200,53033006200,53033006200
530330061005006,1,5006,53033006100,53033006100,53033006100,53033006100
530330061005004,1,5004,53033006100,53033006100,53033006100,53033006100
530330061002020,1,2020,53033006100,53033006100,53033006100,53033006100
530330057003012,1,3012,53033005700,53033005700,53033005700,53033005700
530330063002008,1,2008,53033006300,53033006300,53033006300,53033006300
530330060003027,1,3027,53033006000,53033006000,53033006000,53033006000
530330069001002,1,1002,53033006900,53033006900,53033006900,53033006900
530330065001005,1,1005,53033006500,53033006500,53033006500,53033006500
530330063003009,1,3009,53033006300,53033006300,53033006300,53033006300
530330050003023,1,3023,53033005000,53033005000,53033005000,53033005000
530330050002008,1,2008,53033005000,53033005000,53033005000,53033005000
530330060004002,1,4002,53033006000,53033006000,53033006000,53033006000
530330028002013,1,2013,53033002800,53033002800,53033002800,53033002800
530330036021000,1,1000,53033003602,53033003602,53033003602,53033003602
530330028003002,1,3002,53033002800,53033002800,53033002800,53033002800
530330029002019,1,2019,53033002900,53033002900,53033002900,53033002900
530330036022014,1,2014,53033003602,53033003602,53033003602,53033003602
530330036022015,1,2015,53033003602,53033003602,53033003602,53033003602
530330061004007,1,4007,53033006100,53033006100,53033006100,53033006100
530330054012004,1,2004,53033005401,53033005401,53033005401,53033005401
530330061004012,1,4012,53033006100,53033006100,53033006100,53033006100
530330061003004,1,3004,53033006100,53033006100,53033006100,53033006100
530330048003027,1,3027,53033004800,53033004800,53033004800,53033004800
530330072012002,1,2002,53033007201,53033007201,53033007201,53033007201
530330080041000,1,1000,53033008004,53033008004,53033008004,53033008004
530330080041001,1,1001,53033008004,53033008004,53033008004,53033008004
530330080032002,1,2002,53033008003,53033008003,53033008003,53033008003
530330084022000,1,2000,53033008402,53033008402,53033008402,53033008402
530330041023021,1,3021,53033004102,53033004102,53033004102,53033004102
530330035003001,1,3001,53033003500,53033003500,53033003500,53033003500
530330044011003,1,1003,53033004401,53033004401,53033004401,53033004401
530330044011000,1,1000,53033004401,53033004401,53033004401,53033004401
530330047022005,1,2005,53033004702,53033004702,53033004702,53033004702
530330049022008,1,2008,53033004902,53033004902,53033004902,53033004902
530330054013009,1,3009,53033005401,53033005401,53033005401,53033005401
530330054013011,1,3011,53033005401,53033005401,53033005401,53033005401
530330058011007,1,1007,53033005801,53033005801,53033005801,53033005801
530330054013014,1,3014,53033005401,53033005401,53033005401,53033005401
530330054013021,1,3021,53033005401,53033005401,53033005401,53033005401
530330027004028,1,4028,53033002700,53033002700,53033002700,53033002700
530330033013006,1,3006,53033003301,53033003301,53033003301,53033003301
530330034002010,1,2010,53033003400,53033003400,53033003400,53033003400
530330026003013,1,3013,53033002600,53033002600,53033002600,53033002600
530330033011010,1,1010,53033003301,53033003301,53033003301,53033003301
530330036021012,1,1012,53033003602,53033003602,53033003602,53033003602
530330049022000,1,2000,53033004902,53033004902,53033004902,53033004902
530330046002009,1,2009,53033004600,53033004600,53033004600,53033004600
530330047032000,1,2000,53033004703,53033004703,53033004703,53033004703
530330075032002,1,2002,53033007503,53033007503,53033007503,53033007503
530330079011009,1,1009,53033007901,53033007901,53033007901,53033007901
530330079023001,1,3001,53033007902,53033007902,53033007902,53033007902
530330075032004,1,2004,53033007503,53033007503,53033007503,53033007503
530330075032003,1,2003,53033007503,53033007503,53033007503,53033007503
530330080031005,1,1005,53033008003,53033008003,53033008003,53033008003
530330080023000,1,3000,53033008002,53033008002,53033008002,53033008002
530330084023003,1,3003,53033008402,53033008402,53033008402,53033008402
530330077003017,1,3017,53033007700,53033007700,53033007700,53033007700
530330072022008,1,2008,53033007202,53033007202,53033007202,53033007202
530330021002007,1,2007,53033002100,53033002100,53033002100,53033002100
530330017012004,1,2004,53033001701,53033001701,53033001701,53033001701
530330016003000,1,3000,53033001600,53033001600,53033001600,53033001600
530330020002016,1,2016,53033002000,53033002000,53033002000,53033002000
530330092001004,1,1004,53033009200,53033009200,53033009200,53033009200
530330090002000,1,2000,53033009000,53033009000,53033009000,53033009000
530330017013020,1,3020,53033001701,53033001701,53033001701,53033001701
530330081021009,1,1009,53033008102,53033008102,53033008102,53033008102
530330083001009,1,1009,53033008300,53033008300,53033008300,53033008300
530330085001000,1,1000,53033008500,53033008500,53033008500,53033008500
530330088002002,1,2002,53033008800,53033008800,53033008800,53033008800
530330082002011,1,2011,53033008200,53033008200,53033008200,53033008200
530330085003005,1,3005,53033008500,53033008500,53033008500,53033008500
530330085003000,1,3000,53033008500,53033008500,53033008500,53033008500
530330081022026,1,2026,53033008102,53033008102,53033008102,53033008102
530330087003014,1,3014,53033008700,53033008700,53033008700,53033008700
